"1684"|"Ipswich.Check out my other Auctions."|"7"
"7533"|"AIRPORTCITY@HOME.COM"|"1"
"1694"|"San Diego"|"1"
"624"|"NO HANDLING CHARGES - SAVE ON SHIPPING"|"1"
"1169"|"Tammy's Treasures Wisconsin"|"1"
"5729"|"CENTRAL TENNESSEE"|"1"
"574"|"NY NY"|"1"
"814"|"BURLINGTON, NC"|"1"
"6664"|"Malvern, AR. 72104"|"1"
"4110"|"SLC, UT Site of 2002 Olympics"|"1"
"6518"|"Victoria BC"|"6"
"6649"|"13903"|"1"
"6436"|"Iowa~Check My Other Auctions!"|"1"
"5272"|"Syracuse, New York"|"1"
"6035"|"Olathe, KS"|"1"
"4698"|"Glenpool, Oklahoma"|"1"
"8867"|"The eBay Room"|"1"
"3913"|"PLEASE SEE MY OTHER AUCTIONS!!"|"1"
"399"|"Memphis, TN"|"1"
"6221"|"seine et marne"|"8"
"5237"|"EULAH MAE'S CLOSET"|"1"
"7348"|"12 DAYS TILL CHRISTMAS!!!"|"1"
"8113"|"NEW RIVER VALLEY - DUBLIN - VIRGINIA"|"1"
"5174"|"Columbia, Il"|"1"
"1809"|"Monterey Park, CA"|"1"
"3237"|"Denver, PA"|"1"
"3018"|"Manhattan Beach, CA"|"1"
"2888"|"NO CHECKOUT LA"|"1"
"7465"|"DEEP SOUTH"|"1"
"5045"|"CITY OF LIGHTS*SEE MY OTHER PAGES OF ITEMS"|"1"
"622"|"PALM HARBOR"|"1"
"2380"|"Brussels, Belgium"|"18"
"2698"|"I CAN COMBINE SHIPPING CHARGES..."|"1"
"6395"|"KATE SPADE USA"|"1"
"3074"|"Ph0ebe & Lucien @ d0llyw00d - H0t T0 Tr0t"|"1"
"7026"|"FLEMINGTON FLEECE OUTLET"|"1"
"4768"|"The GREAT USA"|"1"
"3484"|"GLADLY ACCEPTING PAYPAL & BIDPAY"|"1"
"6397"|"UTAH"|"1"
"5512"|"La Grange, NC"|"1"
"7731"|"Clearwater"|"1"
"5420"|"Southeast Missouri"|"1"
"1061"|"Pikeville, KY"|"1"
"8145"|"Southeast, MO"|"1"
"247"|"Washington State"|"1"
"3470"|"Maryville Mo"|"1"
"5998"|"Augusta, Ks"|"1"
"8049"|"HEART"|"1"
"6108"|"LYNDHURST"|"1"
"930"|"MOTTRAM, CHESHIRE"|"2"
"3809"|"deborahswigs.com"|"1"
"22"|"ONLY TOWN, PA"|"1"
"8934"|"!!! Bid Now !!!"|"6"
"3771"|"Siegen"|"3"
"7088"|"Duluth,MN"|"1"
"7109"|"~SMOKE FREE HOME!~"|"1"
"3108"|"SALEM, OREGON"|"1"
"4218"|"West Los Angeles"|"1"
"5985"|"Beautiful BC"|"6"
"4114"|"Braintree, MA"|"1"
"2210"|"New Jersey -- Gateway to the Big Apple!"|"1"
"6912"|"EUGENE"|"1"
"6440"|"Lancaster,Ohio"|"1"
"1733"|"High on a Mountaintop in TN"|"1"
"7280"|"Up North, USA"|"1"
"2103"|"Western IL"|"1"
"359"|"Lombard, Illinois"|"1"
"1644"|"Pensacola, FL"|"1"
"3918"|"Indianapolis, Indiana"|"1"
"2522"|"HOLLYWOOD LEGENDS..NEW YORK CITY/212-243-9935"|"1"
"2499"|"Suz Midwest Auctions!"|"1"
"8349"|"GRAND OLE' USA!!!"|"1"
"7966"|"Monterey bay"|"1"
"8028"|"Schenectady, N.Y."|"1"
"6676"|"Seven Valleys, Pennsylvania"|"1"
"3576"|"www.MyVivaModaShop.com"|"6"
"2118"|"NEW ENGLAND"|"1"
"2423"|"Hollywood,FL"|"1"
"4778"|"Montrose, Pa."|"1"
"1084"|"Heroes&Legends"|"1"
"8809"|"Pensacola, Fl"|"1"
"6163"|"planet earth"|"1"
"328"|"Outer Banks"|"1"
"2800"|"lake oswego, oregon"|"1"
"606"|"Newton, Mississippi-Looking for Santa"|"1"
"1367"|"Apple Valley, CA"|"1"
"3304"|"Middleburg ,PA"|"1"
"6334"|"EXOTIC`R`US"|"1"
"8093"|"The Phattest Gear"|"1"
"1813"|"1#CUSTOMER SERVICE 5 YRS!"|"1"
"3091"|"Seattle WA"|"1"
"4259"|"Land of Lakes"|"1"
"5202"|"MORE KIDS CLOTHES AT MY OTHER AUCTIONS"|"1"
"6503"|"94315 Straubing"|"3"
"8662"|"Scenic Gig Harbor"|"1"
"2231"|"Hot Wheels Heaven"|"1"
"1389"|"JONESPORT,MAINE"|"1"
"3778"|"MORE GREAT MOVIES TO COME!"|"1"
"7877"|"Seattle Wa"|"1"
"3049"|"Please look @ our other Collectables & Toys"|"1"
"8845"|"South Daytona, FL"|"1"
"6778"|"SEE OUR OTHER AUCTIONS!!"|"1"
"5918"|"Trenton - Horse Country"|"1"
"7310"|"Merry Christmas and Happy 2002!!!"|"1"
"2513"|"Guelph, Ontario"|"6"
"2080"|"BURLINGAME,CA"|"1"
"3798"|"Ft Walton, FL"|"1"
"5121"|"VIDEO CLUB OF GREECE"|"17"
"994"|"Cerritos, CA"|"1"
"7403"|"Gatesville,Tx."|"1"
"2298"|"Water Valley,MS 38965"|"1"
"5979"|"LA CA please see my other auctions"|"1"
"2666"|"Southern Arizona"|"1"
"1710"|"Staten Island, N.Y."|"1"
"629"|"upstate"|"1"
"6421"|"Breezewood PA"|"1"
"121"|"Long Island"|"1"
"1108"|"Northwest Oklahoma"|"1"
"1401"|"Orland Park, IL"|"1"
"7530"|"central,n.j."|"1"
"5214"|"salt lake city"|"1"
"1140"|"RICHMONDHILL, ONTARIO"|"6"
"7694"|"Lewis Center"|"1"
"8119"|"Cartier, belt"|"1"
"4541"|"The Heartland"|"1"
"2645"|"warminster, pa"|"1"
"1221"|"California ""Goonies"""|"1"
"8018"|"Trumbull, Ct."|"1"
"2079"|"The McSellen's"|"1"
"5570"|"SPECTACULAR JEWELRY! GREAT PRICE ! ! !"|"1"
"2643"|"BUY IT NOW"|"1"
"1106"|"Sterling Heights, Michigan"|"1"
"3765"|"Noblesville, IN"|"1"
"4048"|"Las Vegas,NV."|"1"
"383"|"harrisburg"|"1"
"8363"|"Richfield, OH"|"1"
"5225"|"Kittycourt1"|"1"
"3449"|"fort smith, AR"|"1"
"5703"|"Encinitas, CA"|"1"
"7743"|"*** PAYPAL ONLY ***"|"1"
"6876"|"Westchester, Ohio"|"1"
"294"|"san diego, ca"|"1"
"2674"|"Ashley,Ohio"|"1"
"3426"|"HORICON, WI"|"1"
"577"|"Mount Orab, Ohio"|"1"
"6096"|"10,000 Lakes"|"1"
"8571"|"Encinitas, Ca"|"1"
"961"|"Omaha NE"|"1"
"7065"|"Winnipeg, Canada"|"1"
"3933"|"Heights Collectibles, Hasbrouck Heights, N.J."|"1"
"4180"|"Walpole, NH"|"1"
"2571"|"hampton, ct"|"1"
"7387"|"Rialto, CA"|"1"
"3208"|"Grand Rapids, MI"|"1"
"7180"|"Greenport, New York The North Fork"|"1"
"4231"|"San Leandro, CA"|"1"
"767"|"Longmont, Colorado"|"1"
"6100"|"KANSAS USA"|"1"
"5508"|"the suburbs"|"1"
"157"|"somewhere over the rainbow :)"|"1"
"4286"|"Deer Park, NY"|"1"
"7706"|"Danville, Alabama"|"1"
"6807"|"Lincoln City, OR"|"1"
"7802"|"Mauk, GA"|"1"
"5476"|"So Ca"|"1"
"5187"|"Los Angeles, Ca."|"1"
"6587"|"Allentown, Pa"|"1"
"3543"|"in, Illinois"|"1"
"5635"|"DO NOT USE CHECK OUT!"|"1"
"4947"|"So CA"|"1"
"5245"|"eton berkshire"|"2"
"5242"|"Tri-Cities, WASHINGTON"|"1"
"325"|"Allentown, PA"|"1"
"5802"|"GYMBOREE CENTRAL"|"1"
"8277"|"C-WEBB'S CRIB!!!!!!"|"1"
"1520"|"SEE MY AUCTIONS NOW!"|"1"
"4584"|"Beloved's Boutique, Beverly Hills"|"1"
"1655"|"Toluca Lake"|"1"
"1550"|"Garfield NJ"|"1"
"4964"|"sherman oaks, ca"|"1"
"6044"|"Spring Hill,FL"|"1"
"3674"|"Kalamazoo, MI"|"1"
"2390"|"Eastern"|"1"
"3292"|"Placentia"|"1"
"6"|"GOD BLESS AMERICA, FROM SOUTH, MS"|"1"
"1200"|"THE OZARKS - OSAGE COUNTRY!"|"1"
"2040"|"CHEEKTOWAGA, NY"|"1"
"5304"|"Camoflageadelphia, PA."|"1"
"1181"|"SPARKY'S HOTWHEELS"|"1"
"1877"|"Magalia CA"|"1"
"5453"|"TORONTO, OH"|"1"
"3344"|"AUTHENTIC FOR LIFE"|"1"
"5127"|"Northeast OH"|"1"
"2491"|"Syracuse Orange Sports"|"1"
"4178"|"PASADENA"|"1"
"1041"|"Shipped Worldwide With Care."|"16"
"4361"|"Great Neck, NY"|"1"
"2758"|"Seaside, Oregon"|"1"
"8103"|"McCormack Auction Co., Inc."|"1"
"40"|"Tucson, AZ"|"1"
"4641"|"EASTERN OREGON"|"1"
"1940"|"Michigan's Sunrise Side - 48658"|"1"
"1243"|"Canal Fulton, OH"|"1"
"6149"|"www.TheTSHIRTwarehouse.com"|"1"
"2774"|"PACIFIC NORTHWEST"|"1"
"4159"|"Winter Springs, FL"|"1"
"6137"|"DC/MD"|"1"
"2755"|"UNITED WE STAND !"|"1"
"1929"|"Northeast Indiana"|"1"
"7681"|"REDWOOD CITY, CA"|"1"
"4543"|"BFE, INDIANA"|"1"
"5360"|"MY TREASURE CHEST!!"|"1"
"1923"|"Decatur"|"1"
"6988"|"HOME OF THOMAS JEFFERSON"|"1"
"6022"|"Coastal, NC"|"1"
"1600"|"rock rapids, ia"|"1"
"6355"|"Grayslake, IL USA"|"1"
"2065"|"CROFTON MD."|"1"
"1444"|"JERSEY SHORE - WE ACCEPT PAYPAL"|"1"
"3307"|"* * IN MY CANDIED APPLE CLOSET * *"|"1"
"7613"|"BARGAINS GALORE!!!"|"1"
"3520"|"SLC"|"1"
"1944"|"LV,NV 89155-4501"|"1"
"2515"|"las vegas, nv"|"1"
"3148"|"rain, rain, rain...pouring on my head"|"1"
"4352"|"Rhein-Main-Aera"|"3"
"5307"|"I Love NY"|"1"
"6716"|"Grass Valley, CA Tiny Tails Farm"|"1"
"7936"|"Land of the Free!!"|"1"
"4854"|"Southwest W.A."|"7"
"1879"|"phoenix, AZ"|"1"
"2913"|"gainesville, fl"|"1"
"5569"|"Central, FL"|"1"
"448"|"Paris"|"8"
"8336"|"Paypal only please to Kaseysmakeup@aol.com"|"1"
"532"|"playa dle rey, ca"|"1"
"6551"|"SANTA CRUZ, CA"|"1"
"7084"|"PAYPAL ACCEPTED!"|"1"
"6242"|"jax"|"1"
"8125"|"Blount County, Alabama"|"1"
"3356"|"Pittsburgh - GO STEELERS!!!!"|"1"
"431"|"Bethlehem, PA"|"1"
"5649"|"Palm Harbor"|"1"
"4216"|"Deltona, FL 32728"|"1"
"5912"|"Beloit, Wisc."|"1"
"5466"|"vancouver, wa"|"1"
"2527"|"Ichiro City"|"1"
"4593"|"Hogansburg, NY"|"1"
"2435"|"Rhodesdale, MD"|"1"
"5482"|"the lockerroom"|"1"
"2640"|"Woodstock, MD"|"1"
"1366"|"SCI-FI Super Sale!"|"1"
"3454"|"Palm Harbor, FL"|"1"
"878"|"Pinetop, AZ"|"1"
"8442"|"Ailsa Craig, Ontario"|"6"
"6796"|"Edge Of Everything"|"1"
"4759"|"Dogpatch, AR USA"|"1"
"6203"|"Along The Pine Mountain Ridge"|"1"
"1332"|"PENNSYLVANIA"|"1"
"3191"|"Idaho Falls, ID"|"1"
"2023"|"Edison, NJ"|"1"
"2105"|"ESSEX COUNTY 01905"|"1"
"5599"|"EASTERN CANADA"|"6"
"1472"|"ohio"|"1"
"8949"|"Check out my other BUY IT NOW! ASM auctions!!"|"1"
"1500"|"My Own little World"|"1"
"4093"|"Gulfport"|"1"
"4392"|"Happy To Combine Shipping!"|"1"
"5617"|"Port Orchard, WA"|"1"
"847"|"Pa"|"1"
"8704"|"The Western Shore of Lake Michigan"|"1"
"1972"|"OHIO, GOD BLESS AMERICA!!"|"1"
"8965"|"MIB *ORNAMENT* SALE!"|"1"
"3361"|"Coral Springs"|"1"
"8311"|"SOUTHERN TENNESSEE"|"1"
"3878"|"HOMINY"|"1"
"4862"|"I PREFER PAYPAL!"|"1"
"3477"|"Carlisle, PA"|"1"
"4890"|"DVD Store"|"1"
"5871"|"CT, eBay's most complete Disney Comics Dealer"|"1"
"259"|"PA"|"1"
"3135"|"Williamson, NY"|"1"
"67"|"Los Angeles"|"1"
"3157"|"SO, CALIF. NO OUT OF U.S. SALES!"|"1"
"3090"|"PO"|"8"
"7172"|"Grand Rapids, Michigan"|"1"
"4027"|"NORTHRIDGE"|"1"
"7481"|"New shipment has Arrived!!!"|"1"
"6003"|"Douglassville, Pa."|"1"
"7760"|"Federal Way, Washington"|"1"
"5759"|"SOUTH FLORIDA Your KEY To FASHION!"|"1"
"4495"|"Hull, England"|"2"
"507"|"ALPHA CONTROL"|"1"
"7418"|"S.E.WI"|"1"
"241"|"Upstate , NY"|"1"
"268"|"IL - Free USA S/H/I on 4 or More Hinged Boxes"|"1"
"5336"|"lots of fun stuff, shop with Me!!"|"1"
"7321"|"Ann Arbor, MI"|"1"
"7624"|"Coconut Creek, Florida"|"1"
"2465"|"Castricum"|"5"
"6697"|"I ADD NEW TOMMY BAHAMA, EARL, DIESEL WACOAL A"|"1"
"5144"|"Northville, Mi"|"1"
"7327"|"Centennial"|"1"
"1075"|"Charming CAROLINAS"|"1"
"1028"|"Gadsden, Alabama"|"1"
"1204"|"San Diego,Ca"|"1"
"1526"|"Buskirk"|"1"
"8025"|"Bay City Mi."|"1"
"7003"|"Cathy's Cozy Closet"|"1"
"3569"|"ca"|"1"
"1009"|"AIR MAIL SHIPPING WORLDWIDE!"|"15"
"4835"|"44319"|"1"
"7494"|"CAMDEN, SC"|"1"
"4809"|"Glittercot!"|"7"
"6959"|"cr"|"11"
"7101"|"Elizabeth City, NC"|"1"
"4308"|"ct"|"1"
"6669"|"Sanford & Sisters"|"1"
"7913"|"CHARLESTON SOUTH CAROLINA"|"1"
"8111"|"Iowa *I TAKE PAYPAL*"|"1"
"3808"|"MONTROSE"|"1"
"2320"|"CHECK OUT MY AUCTION"|"1"
"6737"|"Gardena, CA"|"1"
"2113"|"Golden Pond East Texas"|"1"
"6150"|"Upper Midwest"|"1"
"5026"|"St. Augustine"|"1"
"2005"|"Yuba City, CA"|"1"
"6034"|"lovelaceandlingerie"|"1"
"4514"|"Still time for pre-Christmas delivery!"|"1"
"6563"|"MAY GOD BLESS AMERICA"|"1"
"7980"|"Willowbrook, IL"|"1"
"7917"|"COLLINSVILE MISSISSIPPI"|"1"
"5329"|"Corvallis, Oregon"|"1"
"2393"|"Hollywood, CA"|"1"
"6598"|"GOD BLESS AMERICA *Silicon Valley*SF East Bay"|"1"
"6069"|"atlanta"|"1"
"8112"|"Sapulpa, OK"|"1"
"3413"|"Ocala Florida"|"1"
"4827"|"Oklahoma resident must pay 8.5 % tax !"|"1"
"8693"|"Arkansas City, KS"|"1"
"7156"|"Phoenix Arizona"|"1"
"3468"|"Chicagoland"|"1"
"2623"|"check out my other auctions!!"|"1"
"5136"|"LONG VALLEY, NJ"|"1"
"8323"|"MONROE LOUISIANA"|"1"
"8715"|"Longwood, Florida"|"1"
"8402"|"I accept Paypal"|"6"
"3379"|"va"|"1"
"2306"|"Northwest, Indiana"|"1"
"1574"|"San Dimas, CA"|"1"
"2275"|"Brandon FL"|"1"
"2760"|"breezewood pa."|"1"
"5947"|"Princeton, NJ"|"1"
"8513"|"BRONX"|"1"
"8661"|"Aurora,IL"|"1"
"2386"|"Rocky Mount, NC"|"1"
"2891"|"INDIANAPOLIS,IN MATT 317-297-9140 M-F 9 TO 5"|"1"
"3364"|"Boothwyn, PA"|"1"
"6857"|"Saline, Mi"|"1"
"4729"|"Buenos Aires"|"33"
"2688"|"Marlboro MA"|"1"
"2591"|"East Greenwich, Rhode Island"|"1"
"1719"|"CA-San Diego"|"1"
"5885"|"the peanut state"|"1"
"3102"|"Fort Knox"|"1"
"5510"|"Everett,WA"|"1"
"6230"|"Arnold, Maryland"|"1"
"3860"|"Huntington Beach, CA"|"1"
"3027"|"OKC, Oklahoma"|"1"
"7136"|"Carmel"|"1"
"8217"|"USA # 1 United We Stand!"|"1"
"7825"|"Abilene, TX"|"1"
"6225"|"Fort Lauderdale, Florida USA"|"1"
"6834"|"SOUTH YORKSHIRE"|"2"
"7599"|"BENTON,KY"|"1"
"7095"|"Woodbury"|"1"
"6315"|"Check my other auctions for more H.T.F. Cars"|"1"
"6639"|"BAREFOOT BAY FL"|"1"
"8886"|"Lockport,NY"|"1"
"1953"|"Sapporo"|"10"
"4299"|"M. Roxy's Closet"|"1"
"6914"|"QUALITY CARS @AFFORDABLE PRICES!!!!!"|"1"
"5695"|"Gainesville, Florida"|"1"
"2145"|"Palm Springs"|"1"
"8705"|"Tyndall, SD"|"1"
"834"|"buffalo n.y."|"1"
"4950"|"Salisbury, MD"|"1"
"1352"|"BLACKSMITHS ANTIQUES & COLLECTABLES"|"7"
"21"|"San Francisco"|"1"
"5270"|"God bless Our nation!"|"1"
"6745"|"Bahrain"|"40"
"8546"|"At The Barn"|"1"
"5181"|"Chino Hills, CA"|"1"
"7230"|"FREDERICKSBURG VA PAYPAL ACCEPTED"|"1"
"5910"|"Use PAYPAL for FAST shipping"|"1"
"8568"|"Ideal Collectables - (808) 841-8778"|"1"
"6828"|"Las Vegas NV"|"1"
"7008"|"GET HIP ON HEMP!!!"|"1"
"8447"|"Sunny Miami, Florida"|"1"
"3752"|"Yuengling Country"|"1"
"1309"|"Heartland"|"1"
"7007"|"Leics, England"|"2"
"4108"|"Lehigh Valley, Pennsylvania"|"1"
"1639"|"East Stroudsburg, PA"|"1"
"7173"|"Mount Airy, MD"|"1"
"7283"|"belgium"|"18"
"5605"|"joliet"|"1"
"6229"|"phoenix, arizona"|"1"
"8280"|"correggio"|"11"
"6405"|"BOSTON, MA"|"1"
"2861"|"West Grove, PA"|"1"
"6375"|"BUY-IT-NOW SHIPS FREE IN U.S.!"|"1"
"7357"|"LAS VEGAS WIG CAPITAL OF THE WORLD"|"1"
"1271"|"Northern Ca."|"1"
"7951"|"Novi, MI"|"1"
"8923"|"Valles Mines MO"|"1"
"17"|"Portland, Oregon"|"1"
"6220"|"KIDS CLOTHES,USA"|"1"
"3819"|"Northern Indiana"|"1"
"6481"|"AKRON, OH"|"1"
"1469"|"Art City"|"1"
"5112"|"Eugene"|"1"
"322"|"Dallas Or,."|"1"
"7750"|"ONTARIO,CA"|"1"
"6388"|"Land of Lincoln ~ Remember the reason"|"1"
"4203"|"ile de france"|"8"
"3794"|"Sunny southern California"|"1"
"5408"|"Lakewood, OH"|"1"
"1010"|"northwest Mississippi"|"1"
"6319"|"Montana"|"1"
"6427"|"NEW MEXICO"|"1"
"5669"|"Mn."|"1"
"8585"|"Northeast Florida"|"1"
"1135"|"Brockton"|"1"
"8294"|"BlueBerryLand"|"13"
"2245"|"MUSIC CITY USA"|"1"
"8930"|"Jackson WI"|"1"
"2384"|"Mooresville"|"1"
"1991"|"eUSweb.net"|"1"
"6316"|"Hico, TX"|"1"
"8496"|"Ormond"|"7"
"5315"|"Palm Beach County, FL"|"1"
"1516"|"BERK"|"1"
"4329"|"Beloit, KS"|"1"
"2050"|"GRANDPAs~TRADING~Co BradentonFL~ComeN C Shop"|"1"
"180"|"PAY WITH PAYPAL"|"1"
"3358"|"uvalde"|"1"
"7977"|"It's The Best Kept ""Secrets"""|"1"
"3948"|"Fort Collins"|"1"
"4311"|"Nashotah, WI"|"1"
"323"|"Jersey Shore, NJ"|"1"
"6752"|"Wichita, Kansas USA"|"1"
"703"|"Check out my other unique auctions!!"|"1"
"683"|"Birmingham, AL"|"1"
"2481"|"Ships to You 5 Times a Week!"|"1"
"1939"|"MOSTA"|"21"
"2037"|"GOD BLESS AMERICA!"|"1"
"2842"|"Sunnyvale, CA"|"1"
"8640"|"Roselle"|"1"
"3397"|"charleston, sc"|"1"
"4754"|"grand rapids michigan"|"1"
"6114"|"Alliance, Ohio"|"1"
"7869"|"SEE ALL IN THE SERIES IN MY EBAY STORE!!!"|"1"
"7747"|"SEE ALL OF MY BEAUTIFUL HOLIDAY DRESSES!!"|"1"
"5940"|"PERTH"|"7"
"7360"|"Clarksville, Ohio 45113"|"1"
"4494"|"Calgary"|"6"
"7795"|"Alexandria VA"|"1"
"7895"|"City of fast cars and MOVIE STARS!!!"|"1"
"4192"|"West Hollywood, CA"|"1"
"4456"|"Wooster"|"1"
"8322"|"BRIDGEVIEW, IL"|"1"
"3313"|"Ridgefield, NJ"|"1"
"5988"|"Wisconsin/Minnesota border"|"1"
"2066"|"Mid-Northwest"|"1"
"7063"|"Billings"|"1"
"1079"|"Kissimmee"|"1"
"5957"|"MERRY CHRISTMAS!"|"1"
"4515"|"All Kinds Of Stuff"|"1"
"8916"|"The Extremely Friendly South!! :o)"|"1"
"7676"|"Peoria, IL"|"1"
"760"|"Augusta, Maine"|"1"
"2576"|"Allen Park, Michigan"|"1"
"2593"|"Asheville, NC"|"1"
"7677"|"Lafayette, GA"|"1"
"5031"|"newtown"|"1"
"2849"|"Riverside, CA"|"1"
"8484"|"Peoria, Il"|"1"
"6903"|"Far Western Massachusetts"|"1"
"3567"|"MILANO"|"11"
"3821"|"The West"|"1"
"6014"|"The Land Of ""Cool-Stuff"""|"1"
"7486"|"Ellis County"|"1"
"140"|"Riverside, Ca"|"1"
"1903"|"la crescenta"|"1"
"3684"|"So Cal"|"1"
"6756"|"New York City, NY"|"1"
"3352"|"The Deep South"|"1"
"5740"|"wellston,ok."|"1"
"7378"|"BOSTON"|"1"
"8823"|"NY State"|"1"
"5331"|"The Heart of the Finger Lakes in NY"|"1"
"7954"|"I TAKE PAYPAL"|"1"
"1580"|"Park Forest, Illinois"|"1"
"5964"|"North East, TN."|"1"
"3612"|"Paradise, Hawaii"|"1"
"8647"|"Historic Fort Scott, Kansas"|"1"
"567"|"Home of the Corvette"|"1"
"4527"|"Ohio Hills"|"1"
"6289"|"SPRINGFIELD, LAND OF LINCOLN"|"1"
"3876"|"Sarnia"|"6"
"7590"|"Pacific Heights"|"1"
"2917"|"eastern"|"6"
"4044"|"Utah"|"1"
"805"|"Las Vegas, NV"|"1"
"5585"|"47574"|"3"
"2587"|"Red Bank, NJ"|"1"
"681"|"South Bend, Nebraska"|"1"
"6522"|"Lupa's Den"|"1"
"8591"|"Sweetser, In"|"1"
"3944"|"Back River"|"1"
"2348"|"Lake in the Hills, IL"|"1"
"4390"|"CHECK OUT MY OTHER BAND SHIRTS!! SAVE ON SHIP"|"1"
"7264"|"Florida + Saint-Petersburg,Russia"|"20"
"8931"|"Atascosa, TX"|"1"
"6962"|"HOTWHEELZ HOME"|"1"
"1117"|"Cape Coral, Fl."|"1"
"2699"|"South"|"1"
"6668"|"Mayville WI"|"1"
"8394"|"NY I'LL MAKE YOU AN OFFER YOU CAN'T REFUSE"|"1"
"6267"|"Ashevile, NC"|"1"
"5528"|"ft lauderdale"|"1"
"1503"|"orlando fl"|"1"
"4420"|"Marietta, GA"|"1"
"4458"|"Atlanta Ga"|"1"
"3692"|"Pay Pal accepted!"|"1"
"7557"|"Eastern TN"|"1"
"2619"|"Philly"|"1"
"632"|"FARGO, ND."|"1"
"8826"|"Chicago's Northern Suburbs"|"1"
"6179"|"The Clothesline & 69 S. Fleamarket, Columbus,"|"1"
"3748"|"NYS"|"1"
"2732"|"near-d.c."|"1"
"6875"|"Earnhart Country"|"1"
"339"|"NYC"|"1"
"4802"|"New Westminster. B.C."|"6"
"3368"|"Bruxelles"|"18"
"5748"|"Goodland, IN"|"1"
"5425"|"Northern, Wisconsin"|"1"
"3086"|"Norwalk, CA"|"1"
"4899"|"thanks for looking"|"1"
"992"|"Desert Boomtown!"|"1"
"862"|"LANCASTER,PENNSYLVANIA"|"1"
"6938"|"lakeland, FL"|"1"
"2690"|"Hope,R.I."|"1"
"643"|"CT"|"1"
"4898"|"AVERILL PARK"|"1"
"6517"|"PAJAMA PARTY!"|"1"
"3930"|"UNATURALLY WARM KENMORE N.Y."|"1"
"3588"|"Combine & Save On Shipping"|"1"
"7745"|"in the house"|"1"
"1065"|"Nashua, NH"|"1"
"6299"|"Tasmania"|"7"
"2885"|"San Francisco Bay Area, CA"|"1"
"2208"|"eastern Pennsylvania"|"1"
"5458"|"Win 3, Ship Free!!!!!"|"1"
"5639"|"FiTnEsScRaZy"|"1"
"2816"|"Genova"|"11"
"1354"|"Historic Aiken, South Carolina"|"1"
"6195"|"El Monte"|"1"
"5835"|"Foothills of S.C."|"1"
"515"|"The Cybermall Collectible Shops"|"1"
"8079"|"cornelius, oregon"|"1"
"3404"|"Wrexham , North Wales"|"2"
"3437"|"EAST COAST"|"6"
"644"|"Detroit Michigan USA"|"1"
"5000"|"Burton,Quiksilver,Kenneth Cole,Pioneer,ROXY"|"1"
"6562"|"CDThunder Body Jewelry"|"1"
"6275"|"Decatur, Indiana"|"1"
"6527"|"KIDS/WOMEN/MATERNITY-QUALITY ITEMS"|"1"
"2212"|"Simi Valley, CA"|"1"
"3553"|"Brooksville"|"1"
"828"|"Kilmarnock"|"1"
"3496"|"Mpls, MN"|"1"
"586"|"Allen, Texas"|"1"
"7566"|"New Paltz, NY"|"1"
"2604"|"saint joseph"|"1"
"8116"|"California's Central Coast"|"1"
"6371"|"so. cali"|"1"
"2908"|"48155 M_nster"|"3"
"6474"|"Colorado Springs"|"1"
"6036"|"ALTOONA, IA"|"1"
"4021"|"East Coast, USA"|"1"
"7240"|"FRESNO"|"1"
"8539"|"PARIS"|"8"
"88"|"New Baltimore, MI"|"1"
"5540"|"MERRY MERRY CHRISTMAS!!!!"|"1"
"2301"|"PLEASE CHECK MY OTHER AUCTIONS"|"1"
"4959"|"bangkok"|"26"
"4421"|"Billings, Montana"|"1"
"7457"|"pensacola, florida"|"1"
"2261"|"On the beach in Northern California!"|"1"
"3634"|"Port Angeles, WA 98362"|"1"
"1588"|"Las Vegas"|"1"
"1799"|"Retail Store in Lexington, Ky"|"1"
"1441"|"MC/VISA with PAYPAL WELCOME!"|"1"
"4816"|"Ft. LAuderdale, Fl."|"1"
"4991"|"CHECK MY GREAT DEALS"|"1"
"1417"|"San Bernardino, CA"|"1"
"2791"|"Commack, Long Island, New York"|"1"
"2713"|"flintridge"|"1"
"4727"|"Woodbury, TN"|"1"
"1658"|"Enid Oklahoma"|"1"
"1279"|"HOLLYWOOD"|"1"
"6982"|"Harrison Township, MI"|"1"
"36"|"Indianapolis, IN"|"1"
"5414"|"Land of 10,000 Lakes"|"1"
"5943"|"spfl/day"|"1"
"3025"|"sunny Queensland"|"7"
"8489"|"Keystone, SD 57751"|"1"
"4709"|"Seymour"|"1"
"2505"|"Toluca Lake, CA"|"1"
"230"|"OLDHAM"|"2"
"1088"|"San Bernardino, Ca"|"1"
"4187"|"HEARTLAND OF THE GREATEST COUNTRY ON EARTH!!!"|"1"
"2068"|"WINDY WYOMING"|"1"
"2076"|"HAPPY HOLIDAYS AND GOD BLESS"|"1"
"8801"|"Akron"|"1"
"4500"|"indiana"|"1"
"5933"|"Pine Woods Of Louisiana"|"1"
"1372"|"The Lee's Closet"|"1"
"8524"|"maplewood"|"1"
"8117"|"North Olmsted, Ohio"|"1"
"751"|"UT"|"1"
"3547"|"lititz"|"1"
"187"|"BLAIRSVILLE, PA 15717"|"1"
"6846"|"NE OHIO"|"1"
"2618"|"South Western Ontario"|"6"
"8487"|"Greenville, TX. 75403"|"1"
"1582"|"El Cajon Ca"|"1"
"647"|"Oakwood, OH"|"1"
"6853"|"ann arbor"|"1"
"2998"|"SD, CA"|"1"
"300"|"CT."|"1"
"6423"|"MACON GA."|"1"
